NODE_ID,NODE_NAME,x,y
"2620003300",봉우교,127.2676920743,38.1807911212
"2620003801",금학삼거리,127.2290400088,38.1905155878
"2620004902",이평리724-15,127.2219036722,38.2013679132
"2620004905",이평삼거리,127.2186218148,38.2073922797
"2620005402",화지리129-3,127.2127158120,38.2160012972
"2620008900",월하삼거리,127.2125713562,38.2483189652
"2620010000",대마리1615,127.1623541682,38.2628429340
"2620010800",풍암리122-2,127.4978451371,38.2698980902
"2620011100",도창리441-2,127.3550557315,38.2730350583
"2620011104",도창리572-4,127.3612276575,38.2846590900
"2620036100",신술교차로,127.4164278207,38.1641803787
"2620037101",와수리1154-3,127.4356358611,38.2356841689
"2620038100",용암삼거리,127.4939647282,38.2697465182
"2620058900",이평리650-8,127.2225708634,38.2120897571
"2620060000",이평리686-4,127.2211210531,38.2066570471
"2620060200",이평리624-2,127.2293906367,38.2065831879
"2620062800",화지리795-3,127.2147715532,38.2141477989
"2620063300",속성변화점,127.2236334977,38.1903422983
"2620063900",화지리71-2,127.2094845299,38.2146477051
"2620065700",군탄리762-14,127.3064761933,38.1672205434
"2620067100",군탄리1267-8,127.2966773055,38.1467228649
"2620069300",군탄리1745,127.2844410141,38.1379738022
"2620071800",육단삼거리,127.4696605386,38.2392715899
"2620074200",와수리823-1,127.4401382117,38.2408128746
"2620075000",와수리1129-1,127.4382759456,38.2349968732
"2620075700",토성리729,127.3452341164,38.2637845527
"2620075900",속성변화점,127.4097659134,38.2469952808
"2620076400",강포리150-1,127.2938414082,38.1199491352
"2630001005",파로호교차로,127.7727755864,38.0956094799
"2630001200",풍울교,127.8060651069,38.0557084961
"2630005000",BBQ정왕역점,127.6981397315,38.0917347770
"2630006400",화천대교오거리,127.7086061889,38.1028512212
"2630007000",화천군-양구군,127.8851925129,38.1059279021
"2630008300",용신교,127.7022619603,38.1119837671
"2630009100",구운교,127.6762692934,38.1310753707
"2630009400",신대사거리,127.6756932306,38.1321060582
"2630009700",신대리805-1,127.6575847623,38.1390409327
"2630010000",풍산초등학교병설유치원,127.7410624545,38.1470352069
"2630010800",봉오리155-1,127.6188370818,38.1652342762
"2630011706",재안터널,127.8423855898,38.2024509881
"2630065900",신읍리산252-4,127.7137136037,38.2135096169
"2630066200",파포리770-5,127.6393460250,38.1549075801
"2630067000",논미리310-1,127.6729685039,38.1069300581
"2630068300",위라리509-19,127.7052281653,38.0986645765
"2630069000",삼화리267-2,127.7223020431,38.0602691556
"2630070500",오음리588-11,127.8184558923,38.0536622640
"2630070800",구만리1177-2,127.7752718356,38.0958320629
"2630072000",유촌리1561-1,127.8055946063,38.0493960013
"2630073400",사창리970,127.5227825732,38.0686834684
"2630075400",신대리863-7,127.6774927942,38.1336353183
"2640000500",속성변화점,127.9463377317,38.0412531203
"2640001801",청리1020-7,128.0290085287,38.1046512187
"3280061800",목성리마을회관,127.5930190433,34.9745246176
"3280062303",용강리871,127.6059960117,34.9764660121
"3830071300",무전동1048,128.4261217905,34.8590461375
"3280066500",장동교삼거리,127.7031486063,34.9862165866
"3280074201",선소리802-34,127.7593356251,34.9761612623
"3280074500",전남신체장애인복지회광양시지부,127.5907171715,34.9730050066
"3280075800",신아교,127.7718248683,34.9859273710
"3280112400",초남대교북측,127.5983200309,34.9267669328
"3280113500",황길동891-2,127.6593600674,34.9080369884
"3280113700",도이동782,127.6693800974,34.9117510540
"3280113900",마동IC,127.6997510098,34.9304244200
"3280161600",진월터널남측,127.7468295432,34.9911558411
"3280173300",황금동154-2,127.6444592263,34.9108922025
"3280176700",성화산업앞,127.6803568606,34.9244568918
"3280184600",세풍리1401,127.5975902817,34.9383723994
"3280186600",성황본교,127.6744123741,34.9470159216
"3280189400",도월리562-1,127.5849936752,34.9587320090
"3280196000",용강리881,127.6074044771,34.9701123328
"3280196900",속성변화점,127.6059545723,34.9739119002
"3280197600",당저교,127.5816813995,35.0094744561
"3280198700",용곡리1582,127.6207904541,35.0137241969
"3280198900",죽림리산1-2,127.6391640564,34.9888020856
"4050196500",속성변화점,126.7718141270,33.5038128456
"3280202600",마동1218,127.7037963549,34.9364499625
"3280202800",마동1222,127.7047712598,34.9377998177
"3280203200",마동1237,127.7085959209,34.9384331018
"3280206500",중동1793,127.7005591462,34.9353833969
"3280207000",중동1361-50,127.6905974753,34.9399828279
"3280207400",광양백운고등학교,127.6913473546,34.9468154025
"3280209900",속성변화점,127.7378673304,35.0636526017
"3290000900",가암교,127.0587610112,35.1614819616
"3290001100",풍암교,127.0537458564,35.1750178684
"3290001206",정곡교,127.0354531449,35.1655630283
"3290005300",주산교,126.9666642618,35.2349435868
"3290005401",속성변화점,127.0136614799,35.2414379931
"3290007301",유산리426-6,126.9570597357,35.2551736796
"3290007900",기곡교차로,126.9730888557,35.2726710559
"3290008102",면앙정,126.9623095515,35.2845321294
"3290008805",동산리1184-9,127.0394621518,35.2883970749
"3290012600",봄날로스팅카페,126.9843609805,35.3198905868
"3290013101",객사리150-6,126.9852702206,35.3227379849
"3290014705",대곡리459-2,127.0303414678,35.3235007108
"3290014800",현대기전,126.9479943864,35.3389535870
"3290015701",두장리1021-7,126.9894481590,35.3485153706
"3290016610",속성변화점,127.0224880961,35.3395853863
"3290019501",대치교차로,126.8890696233,35.2650534310
"3290046200",학동교차로,127.0020550727,35.3233627139
"3290046303",학동리638-1,127.0169778150,35.3317557715
"3290047800",유둔재터널(서측),127.0505266450,35.1605630081
"3290050100",동운리347-63,126.9761950839,35.2361374630
"3290050200",절산사거리,126.9846067863,35.2437783138
"3290050400",삼지교(남측),126.9392355697,35.2699001406
"3290053000",송정사거리,126.9478717841,35.3383591458
"3290055200",오강리18-1,127.0114045639,35.2270719981
"3290055900",성도리691-12,126.9963928673,35.2935311115
"3290057600",봉안리389-7,127.0298524096,35.2960726668
"3290059000",용수리762,127.0329651148,35.2344129518
"3290059700",백동리342-5,126.9820814945,35.3104041376
"3290061200",지침리157-30,126.9841687411,35.3193781380
"3290062600",학동교(북측),127.0013671851,35.3251525778
"3290063200",담주리140,126.9808065204,35.3214778839
"3290069600",원천리1330,127.0115786514,35.3426839907
"3290070200",원천리1265,127.0109286813,35.3462419200
"3300000900",보성강교,127.2986381054,35.1287450868
"3300001100",석곡IC북측,127.2478547000,35.1298790555
"3300002400",봉두교,127.3612212310,35.1516894923
"3300005203",원효교,127.2565984780,35.2450034753
"3300005300",봉동교,127.1243786996,35.2316719300
"3300008400",월봉리338-5,127.2800719191,35.2660359937
"3300009003",제2읍내교,127.2891691037,35.2762233108
"3300009800",평장삼거리,127.1456752635,35.2753602297
"3300010100",옥과교,127.1392921680,35.2746532429
"3300010300",옥과리238-4,127.1337829282,35.2752974652
"3300011400",기차마을사거리,127.3021538670,35.2818188884
"3300011404",오지리1469,127.3059645618,35.2781930725
"3300019400",신기교,127.2972265525,35.3051097578
"3300025200",대평1교,127.3119965371,35.2794802037
"3300026300",마을입구,127.3718231514,35.2155484470
"3300080200",목동리308-3,127.3408876518,35.2920997780
"3300082700",군청앞사거리,127.2929669492,35.2801841891
"3300083100",읍내리715-9,127.2902796689,35.2820839612
"3300084500",미산교,127.2977916704,35.2623195556
"3300086600",유정리661-10,127.2549965092,35.1254680227
"3300087400",보정교,127.1181949608,35.2569858611
"3300089100",괴정리1005,127.1948382713,35.2529200586
"3300090100",리문리511-4,127.1373181413,35.2750755950
"3300091800",마전리1236,127.1622034078,35.2814166803
"3310002401",송정리436-3,127.5725186917,35.1992986541
"3310003600",문척교차로,127.4698223240,35.1998935550
"3310006903",무명교,127.5807131776,35.2663192403
"3310007000",용방삼거리,127.4319401995,35.2537026187
"3310007400",로얄유람선휴게소,127.4201639803,35.2650055871
"3310007600",이평교,127.4173893563,35.2808475562
"3310007900",원촌교차로,127.4394979183,35.3185441813
"3310010300",구례IC,127.4201059256,35.2505680958
"3310012900",옥지교,127.4977535783,35.2053362113
"3310072600",순천시-구례군,127.5247059775,35.1174618577
"3310094902",구례공영버스터미널,127.4678147150,35.2069602504
"3310095400",고산터널(동측),127.3888709003,35.2977244085
"3310095600",둔사리산102-6,127.4121187554,35.3107814032
"3310098700",관산리751,127.4587021236,35.3167809872
"3310101600",좌사리25-7,127.4857247379,35.3190142208
"3310101700",좌사리산78-5,127.4798253102,35.3123316054
"3310102300",예성교(동측),127.3778727000,35.1949275587
"3310103500",연파리870,127.4500783554,35.2590957520
"3310103900",용정리740,127.4300176632,35.2528130137
"3310105200",어덕촌삼거리,127.4596027943,35.2259828552
"3310105400",갑산리512-2,127.4742639962,35.2276910787
"3310106700",봉북리1430-22,127.4683271060,35.2168172662
"3310108500",백련리590,127.4611652625,35.2130926441
"3310110300",봉동리120-4,127.4685646530,35.2084515391
"3320000500",지죽대교,127.3149060747,34.4447577742
"3320001204",덕촌교,127.3248071880,34.4973557704
"3320002200",도화면이목동교차로,127.2925517937,34.5044781792
"3320002901",서호교,127.3185479660,34.5178683333
"3320002902",서호교,127.3185442639,34.5181151771
"3320004800",매곡리산10-5,127.2479015739,34.5461548681
"3320005100",관리삼거리,127.1480778812,34.5612268290
"3320005300",도덕면신양교차로,127.1804178813,34.5660018923
"3320005600",한서삼거리,127.2324253184,34.5739178921
"1960082200",벽산강재,129.3348432877,35.4239945232
"1960084200",조일2교,129.1131243463,35.4987516216
"1960084600",작동제2교,129.1847093141,35.5115633027
"1960087800",동촌교,129.2501298258,35.5695281592
"1960088002",구도로공사입구교차로,129.1279277463,35.5703471213
"1960088500",사연리553-15,129.2010138152,35.5712319909
"1960089300",쏘카존UNIST교수아파트,129.1951361129,35.5720197820
"1960089600",울산서부교회,129.2410322238,35.5727992902
"1960090400",신화새마을회관,129.1271202826,35.5884270788
"1960093900",울주군-경주시,129.0798315634,35.6957770583
"1960095900",범서TG,129.2755628680,35.6198241323
"1960168700",덕산터널남측,129.3030224002,35.4421481393
"1960291000",행정교남측,129.0478677451,35.6159518007
"1960295000",율리육교북측,129.2493265338,35.5323141319
"1960315501",하잠리438-2,129.1624869593,35.5234419501
"2220062900",축복교회,127.2386324840,37.6499691132
"1960348501",반송리1097,129.1508043005,35.5494123359
"1960353900",청량IC교차로,129.2924567280,35.4798789085
"1960380400",계당2교남측,129.2036583966,35.7128975413
"1960380800",계량1교서측,129.2044333663,35.7093812746
"1960400200",화산리1233-15,129.2979117303,35.3537416857
"1960402500",용암리987,129.3305996827,35.4778247428
"1960403100",용암리996,129.3278374678,35.4752582280
"1960403200",용암리996,129.3265128946,35.4734917834
"1960403500",용암리995,129.3308372020,35.4738670035
"1960403800",처용리647,129.3355119028,35.4706588939
"1960404600",처용리631,129.3364496034,35.4648927728
"1960405800",학남리427-17,129.3265631076,35.4550107258
"1960407000",당월리507,129.3624853010,35.4067913084
"1960408100",대송리341-17,129.3506615761,35.3690702954
"1960410600",대안리221,129.2872918709,35.4052742638
"1960418800",상남리959-4,129.3051593867,35.4874047366
"1960420200",상남리565-2,129.3056392304,35.4898232293
"1960420400",상남리1140-64,129.3047894915,35.4903649080
"1960420500",상남리564-12,129.3066268737,35.4903480833
"1960423300",가천리852-194,129.0834457743,35.5215264072
"1960424200",교동리1714,129.1064810034,35.5490817968
"1960424600",교동리1714,129.1102934044,35.5495735091
"1960424900",교동리1523-35,129.1153552076,35.5503650408
"1960425900",신화리1616-3,129.1407780253,35.5489736797
"1960426200",신화리산12-3,129.1371658722,35.5486320074
"1960427000",구수교(남측),129.1511522062,35.5475989639
"1960428100",등억알프스리740,129.0709216913,35.5562558294
"1960428500",등억알프스리517,129.0672968635,35.5568057853
"1960429200",천전리38-5,129.1066021787,35.5650829503
"1960430400",서부리168-11,129.1200673127,35.5664716135
"1960434900",동부리390-3,129.1211919826,35.5707630087
"1960436000",교동리1704-8,129.1281167526,35.5571061589
"1960436200",교동리1691-7,129.1266040784,35.5564060683
"1960438100",직동리189,129.1297412854,35.5747208403
"1960440900",궁근정리1163,129.0792579271,35.5990594308
"1960447100",천상리273,129.2332574203,35.5614480490
"1960447900",굴화리772,129.2517684094,35.5520825600
"1960452300",구영리697-19,129.2510183076,35.5679474467
"1960454900",사연리703-119,129.1917983706,35.5762044404
"1960455200",문수데시앙1단지2단지교차로,129.2423694897,35.5269353071
"1960455300",율리1479-2,129.2434444177,35.5249772004
"1960456500",대대리1644-384,129.1980117721,35.4377366369
"2540053500",황지동625,128.9918232331,37.1665230534
"1960459000",양등리750-2,129.0671588587,35.6108746904
"2000002200",북수원TG,126.9877122935,37.3271803079
"2000003200",정천중삼거리,126.9809037299,37.2895374947
"2000005100",공원스넥,126.9744640748,37.2925582765
"2000006700",비단마을사거리,126.9841001999,37.2953637759
"2000007100",천천제일교회,126.9789232307,37.2955353708
"2000012900",한국정보통신산업연구원,126.9762451058,37.3011157142
"2000014100",SKC첨단기술중앙연구소,126.9874798235,37.3021580888
"2000016800",오리뜰삼거리,126.9819251059,37.3062088388
"2000018100",대한불교천태종용광사,126.9980849176,37.3110929331
"2000018202",이목동290-23,126.9845432520,37.3149423595
"2000018300",속성변화점,126.9986083556,37.3123259012
"2000018800",심플노래연습장,126.9877699180,37.3173639952
"2000019600",창룡문지하차도,127.0226181536,37.2903804215
"2000020300",노루마당사거리,126.9887262154,37.3079097254
"2000020500",이목동519-139,126.9822267094,37.3125591141
"2010000404",은초롱어린이집,126.9670875868,37.2462256436
"2010000707",고색동165-3,126.9910613515,37.2537283330
"2010001301",시청지하차도,127.0229614176,37.2583096507
"2010001501",벌말교차로,126.9984609187,37.2595728389
"2010002001",수원시공원녹지사업소,126.9839012160,37.2736617067
"2010002501",구운동자동차검사장,126.9681719183,37.2857840965
"2010002801",SKLPG충전소앞교차로,126.9621641178,37.2903730583
"2010005400",권곡사거리,127.0323878250,37.2467345263
"2010005501",산업단지사거리,126.9784332896,37.2453186054
"2010006900",유진어린이집,127.0373464186,37.2503997451
"2010008600",현대숲어린이집,127.0386641056,37.2527864634
"2010009700",평동지하차도,127.0081397928,37.2556555255
"2010009701",아세아시멘트,127.0055692419,37.2584883173
"2010011800",산제당사거리,127.0190041677,37.2612391196
"2010012001",세류1동행정복지센터,127.0071821652,37.2622804904
"2010012300",신나는몬테소리어린이집,127.0229103243,37.2620848386
"2010014700",수원성광교회,126.9518483546,37.2686985582
"2010015600",레드인터내셔날,126.9747765119,37.2711278073
"2010015700",예수생명장로교회,126.9564897618,37.2714310261
"2010015800",서둔지하차도,126.9944627617,37.2717111507
"2010016800",하구운사거리,126.9735552304,37.2751415891
"2010017300",금곡동199-7,126.9557410427,37.2765869009
"2010021700",파티웨딩유,126.9954380003,37.2721309999
"2010023300",금곡지하차도북측,126.9493669983,37.2668525198
"2010024401",금곡동1160-21,126.9506219628,37.2734147775
"2010027401",호매실동1127-3,126.9645676944,37.2597774550
"2010072603",고색동1112,126.9886951262,37.2454640861
"2010072800",고색향토문화전시관,126.9917346975,37.2486609332
"2010072801",고색동112-4,126.9911961218,37.2522604688
"2010078500",새터지하차도,127.0067375339,37.2539493443
"2010080900",금곡동1162-8,126.9583666882,37.2716637470
"2010081200",금곡동1162-8,126.9590916900,37.2725053467
"2010081900",금곡동1162-11,126.9590791636,37.2712388167
"2010084200",오목천동464,126.9613292088,37.2428921916
"2010085300",고색동1123,126.9844772162,37.2405674413
"2010085600",속성변화점,126.9846772769,37.2352681898
"2010088100",곡반정동1352-57,127.0244361823,37.2367266363
"2010088800",온수골삼거리,127.0366474223,37.2516749238
"2010089400",입북동633-35,126.9601540612,37.2834040696
"2020002503",우만동538,127.0269615844,37.2866469089
"2020003500",솔밭사거리,127.0206554489,37.2645592137
"2020007000",병무청사거리,127.0066748555,37.2787797760
"2020010800",유가심인당,127.0173981677,37.2861585268
"2020014900",화서동218,126.9950883628,37.2811462495
"2020016000",인계동1139,127.0353723434,37.2656899081
"2030000205",망포역2번출구,127.0573645869,37.2451609154
"2030000206",태장초등학교,127.0540394070,37.2413142181
"2030000500",외서천삼거리,127.0725962774,37.2470334591
"4050146200",속성변화점,126.3205506037,33.4619958364
"4050147600",상가입구교차로,126.3246819493,33.4619013359
"4050148300",우주농원,126.3271504659,33.4539876025
"4050149000",금악리3453,126.3307922979,33.3562652659
"4050152900",금악리산31-13,126.3590964295,33.3491454597
"4050153200",제2봉성교남측,126.3596082022,33.3518061089
"4050153900",상가리176-2,126.3624840740,33.4219872059
"4050155300",속성변화점,126.3665058832,33.4696137804
"4050157500",구엄초교앞,126.3738272610,33.4736042724
"4050159000",장전리1161-4,126.3826240778,33.4524229212
"4050159100",오돌또기,126.3827421089,33.4761233963
"4050159300",속성변화점,126.3837766856,33.4521746715
"4050159500",엄장로257,126.3851818178,33.4538201024
"4050160100",소길교차로,126.3867188287,33.4061124399
"4050160300",구엄교서측,126.3878028725,33.4777465588
"4050172000",제4광령교동측,126.4397202069,33.4513321433
"4050173200",영실교,126.4717916502,33.3721404696
"4050175400",신촌사거리,126.6229090488,33.5310827106
"4050175900",사리탑교차로,126.6346754837,33.5275852337
"4050177000",회천교차로,126.6372391028,33.4752557864
"4050179000",대흘리2345-5,126.6514775427,33.4989947417
"4050182600",대흘리산38-9,126.6675336593,33.4698970492
"4050182700",하늘사랑교회,126.6676001414,33.5414453101
"4050187900",북촌삼거리,126.6844848866,33.5437673663
"4050190800",선흘리986-1,126.7064453287,33.5153757692
"4050191500",속성변화점,126.7099428862,33.5517199295
"4050195200",김녕리2121,126.7528712785,33.5510849576
"4050195900",송당리2234-5,126.7638344355,33.4477629059
"4050197100",속성변화점,126.7771188474,33.4712183223
"4050198300",송당리2774,126.7867525444,33.4707473410
"4050198600",행원리3559,126.7885614008,33.5249309185
"4050204600",세화리산1-11,126.8582417882,33.5250102607
"4050206200",하도입구,126.8824374488,33.5183272099
"4060001003",중문동1909-5,126.4302211971,33.2513957939
"4060002000",구세군교회,126.5759623870,33.2548098036
"4060002500",칠십리감귤농산물직판장,126.5473723605,33.2543402993
"4060004802",제2서홍교,126.5418841120,33.2626422558
"4060006702",속성변화점,126.4486073601,33.2625643619
"4060006705",회수동373-4,126.4458698065,33.2627934769
"4060006900",대우부품,126.4606242920,33.2640407732
"4060006909",월산2교동측,126.4913055342,33.2599952438
"4060007000",신성씽크산업,126.5732750108,33.2655530855
"4060007804",상효2교서측,126.5953033952,33.2722218485
"4060009100",쇼파가구전시장,126.6070425741,33.2785847407
"4060009800",제2산록교동측,126.4690527613,33.2906410225
"4060013401",강정동4511-1,126.4796820632,33.2380790691
"4060013500",속성변화점,126.4783504903,33.2360951740
"4060013802",대포동2415,126.4360627999,33.2389164172
"4060014000",서귀포항입구교차로,126.5640597092,33.2397754809
"4060018200",속성변화점,126.3898994625,33.2454367932
"4060019600",동홍동284-1,126.5756109856,33.2470145141
"4060020800",외돌개입구교차로,126.5530349011,33.2481273255
"4060022300",속성변화점,126.6213698769,33.2506167742
"4060022600",속성변화점,126.4598220912,33.2509630516
"4060026100",동서식품해찬들,126.6173072955,33.2527510794
"4060033200",서호동1480-3,126.5116195015,33.2568384249
"4060034100",행복한어린이집,126.5695802554,33.2569647952
"4060037600",CU서귀포시청점,126.5099988161,33.2578425427
"4060038400",쇠소깍다리,126.6241868059,33.2582092339
"4060040000",동홍형남아파트,126.5763773154,33.2587419923
"4060041200",빌라디투,126.5132131152,33.2594561869
"4060042601",서홍동278-2,126.5559759889,33.2630425720
"4060060005",동홍동2029,126.5586808538,33.2839612046
"4060065000",보성리2499-6,126.2696066819,33.2843096253
"4060071300",색달동3383,126.4142568147,33.2710449725
"4060072300",중문동2108-7,126.4227186885,33.2526303598
"4060078300",동홍동1312-1,126.5620191697,33.2620882053
"4060081600",위미리산88-2,126.6396996822,33.3173074595
"4060082300",위미리785-1,126.6810838944,33.2713959989
"4060082400",위미리4591-71,126.6883582534,33.2743623698
"4060083600",수산리4543-2,126.8239206250,33.4405780238
"4060084100",성읍리1643-22,126.7972606419,33.3948745823
"4060085200",신천리220-2,126.8561809379,33.3428222292
"4060085600",표선리2611,126.8425947414,33.3321400023
"4060086500",오조리566-2,126.9138002889,33.4640925003
"4060087200",성산포항종합여객터미널,126.9350233222,33.4727832842
"4060087600",신도리2692-2,126.1751097016,33.2805521735
"4060089000",무릉리4097-38,126.1950268055,33.2525510559
"4060090000",조수리4146,126.2114942924,33.2920275436
"4060090500",영락리992-5,126.2130852358,33.2609424421
"4060094500",인향동입구,126.2438350841,33.2764532722
"4060099800",속성변화점,126.2569692689,33.2253622510
"4060100000",카페제이라움,126.2571928713,33.2255673717
"4060100200",속성변화점,126.2574873548,33.2657634288
"4060106700",어꿈앞,126.2907254459,33.2075126474
"4060109800",덕수2교차로,126.3082147945,33.2506395222
"4060109900",신화역사2교차로,126.3078263399,33.3089916343
"4060112200",제주조각공원앞,126.3241151853,33.2508426813
"4060115700",화순슈퍼앞,126.3353011060,33.2500087893
"4060116600",화순리763-1,126.3382475192,33.2403030916
"4060119200",감산리1947,126.3541712954,33.2588878173
"4060120000",속성변화점,126.3562300420,33.3309750538
"4060122600",학림교,126.6020019665,33.3006994807
"2360021103",약사계곡입구,127.3902256691,38.0769971528
"4060123500",속성변화점,126.6109910792,33.2902900456
"4060124300",하례리산138,126.6194154038,33.2793835619
"4060125300",동수교,126.6250533329,33.3690809994
"4060126000",신례리1007-4,126.6275914723,33.2898836461
"4060126400",위미농협,126.6301704515,33.2894764951
"4060126700",하례리593-5,126.6304424161,33.2705935172
"4060127400",신례초등학교앞교차로,126.6330422926,33.2845215223
"4060127600",신례교차로,126.6335786527,33.3164535480
"4060127900",지나인,126.6343216920,33.2895437832
"2640004900",벼건조장,128.0028631927,38.1341682981
"2640006003",송헌교,127.9556890839,38.2260068821
"2640006100",임당리623-6,128.0428066058,38.1995951836
"2640045700",만대리산58-3,128.1057067675,38.2587829275
"2640066600",송청택지삼거리,127.9891145309,38.0963810069
"2640066601",해링턴사거리,127.9901896601,38.0970083626
"2640066806",상리110-9,127.9923241607,38.0982731912
"2640098400",죽곡리199-2,128.0098750871,38.1358790864
"2640101300",상리429-14,127.9809405724,38.1046491695
"2640101500",상리436-40,127.9807155831,38.1054574079
"2640101800",상리504,127.9859275753,38.1085487533
"2640104200",상용터널,128.0144875170,38.1058159429
"2640105600",청리896-6,128.0337232570,38.1071992553
"2640106100",청리898-5,128.0328233417,38.1069076153
"2640106600",용하리395-6,128.0370479096,38.1111071586
"2640109600",상리607,127.9916021996,38.0965501866
"2640110100",속성변화점,127.9907022971,38.0951503428
"2640112600",정림리177,127.9826154697,38.1003746775
"2640113800",도촌리192-1,128.0239620154,38.0749445935
"2650001100",미산3교,128.2933644819,37.8768380585
"2650001300",미산3교,128.2944404194,37.8769660266
"2650001509",속성변화점,128.2223381010,37.8931800878
"2650001513",봉남2교,128.2274793935,37.8886750703
"2650001805",다물4교,128.0728839642,37.9403260144
"2650001814",속성변화점,128.1231977749,37.9270137632
"2650002700",진동2교,128.4036793877,37.9627014334
"3550208200",봉산리615,128.4391334168,36.1407524289
"2650004300",원대삼거리,128.2412434818,38.0085625263
"2650007300",합강교차로,128.1866903252,38.0769323393
"2650009100",신천교,128.1706191384,38.1218672460
"2650011102",천도리528-7,128.2097508592,38.2262797617
"2650014800",제일황태덕장,128.3627404418,38.2168074768
"2650055600",인제터널남측,128.1582868543,38.0442826279
"2650057500",용대터널,128.2617930183,38.1669375711
"2650090900",남전1교남측,128.1193989945,38.0047483989
"2650099000",천도리648-20,128.2111058059,38.2229287880
"2650101000",원통리703-2,128.2044701096,38.1218571371
"2650102900",원통리660-27,128.2064073890,38.1257150368
"2650106000",원통리765-13,128.1978707728,38.1163327287
"2650109100",용대리1788,128.3079849711,38.1854588617
"2650113700",인제남초등학교,128.1693864733,38.0636302981
"2650114600",상동리299-18,128.1690864447,38.0683714123
"2650114700",상동리343-41,128.1686864742,38.0689713399
"2650120500",인제시외버스터미널,128.1743859937,38.0659633974
"2650122100",상동리449,128.1736985756,38.0642802543
"2660003700",광산교회,128.4158411692,38.3756908392
"2660003701",교동리723-7,128.4308698646,38.3770302666
"2660005102",고성군법원,128.4655783258,38.3796043095
"2660006100",자산교차로,128.4477502703,38.4375834930
"2660052802",대진교차로,128.4191938113,38.5032298244
"2660054600",변암교차로,128.4655508283,38.4169377853
"2660072900",화포리308-2,128.4322531347,38.4507692267
"2660079800",사천2교차로,128.3936587625,38.5675242564
"2660109700",일성설악콘도앞,128.5058668374,38.2072662254
"2660110100",원천1교남측,128.5086135201,38.2119000867
"2660113200",공현진리431-20,128.5106270306,38.3540908247
"2660114100",오호리245-1,128.5258009216,38.3326351011
"2660115700",운봉리67-19,128.5212769068,38.2864320978
"2660117400",천진리180-42,128.5592488520,38.2554109913
"2660120200",거진리491-101,128.4500839123,38.4457315765
"2660126300",거진리239-5,128.4530310798,38.4485877254
"2660127600",금수리산35-4,128.4654059863,38.3659890921
"2660128900",상리222-1,128.4640495365,38.3796494864
"2660129100",상리222-1,128.4653933767,38.3785046561
"2660129300",상리481-1,128.4640685175,38.3781883061
"2660130400",고성군청,128.4676556093,38.3798874940
"2660130500",신안리391-19,128.4711048574,38.3795368875
"2660132000",공현진리55-3,128.5103395535,38.3543491251
"2660133200",삼포리1145-1,128.5177212243,38.3133200749
"2660137400",포유설악리조트,128.5209775783,38.2343881348
"2660137700",신평리462-7,128.5230773491,38.2375377861
"2660138000",용촌리629-4,128.5663734777,38.2336052425
"2660138400",인흥리산105-1,128.5382010341,38.2331884071
"2660140000",명파교차로,128.4028344743,38.5422347684
"2670000400",지경사거리,128.7993779176,37.9223404266
"2670003900",수상교,128.5870328564,38.0705613393
"2670004000",임천교,128.6089401689,38.0737659966
"2670006900",하조대IC,128.6921955075,38.0270666944
"2670007100",월리교,128.6275758343,38.0580150476
"2670014201",양양삼거리,128.6272765384,38.0790109471
"2670017700",화상교북측,128.7926843880,37.9289679398
"2670149000",양양바다캠프장,128.6581320775,38.0885804955
"2670149500",송전리1-24,128.6616407575,38.0890405467
"2670151200",하복리687,128.5735614275,38.1446989383
"2670151600",물치리222,128.6039085832,38.1528482281
"2670153200",정암리387-1,128.6020213520,38.1449157993
"2320008400",하성파출소,126.6313418008,37.7197175536
"2670153600",장산리662-10,128.5897226097,38.1330587452
"2670155200",주청리2-49,128.6302066326,38.1183274298
"2670155400",전진리8-9,128.6306440489,38.1219686784
"2670157700",구교리73,128.6214454199,38.0781820108
"2670159700",양양교(남측),128.6245764683,38.0700154001
"2670164400",상양혈리88-2,128.6646419627,38.0423448242
"2670164800",대치리328-3,128.6964271774,37.9951588601
"2670165900",하광정리589,128.7157125630,38.0255721599
"2670170600",시변리2-4,128.7613966170,37.9712871230
"2700000703",속성변화점,127.4984208760,36.6176242547
"2700004400",동보성,127.5099083542,36.6390869026
"2700012002",용암지하차도,127.5149790502,36.6177639952
"2700014400",속성변화점,127.5094183966,36.5987353040
"2700019400",삼일아파트101동,127.5008646861,36.6172280569
"2700021900",경로당,127.5026458026,36.6190246387
"3320005805",율치교,127.2525470197,34.5621897138
"3320006800",호형교,127.2959712273,34.6060240639
"3320008702",군지마을,127.2604176197,34.6686172461
"2360021107",약시교,127.3912720999,38.0893988647
"2310017505",두원육교,127.4197873920,37.0699493732
"3320008801",속성변화점,127.4337393723,34.6578548695
"3320011500",남정삼거리,127.2559781061,34.7727947740
"3320013600",속성변화점,127.1248902992,34.5366138572
"3320014300",속성변화점,127.1178031424,34.5623573894
"3320016000",신월삼거리,127.2855733337,34.6564433332
"3320017300",월하농축산,127.2384872012,34.6750828060
"3320018200",예회마을회관,127.2817889174,34.6962805923
"3320021000",속성변화점,127.1402430898,34.5438228006
"3320023600",상림1교,127.2557917128,34.5828487810
"3320024200",등암교차로,127.2726425237,34.5911875641
"3320024700",백년마을,127.2781654097,34.5955895467
"3320048200",수현딸기농장,127.3328983433,34.7412956968
"3320074100",어전리산193-3,127.1356901805,34.4415308819
